G:maj,bII
"G:sus4(b7,9)",bII
G:maj,bII
"G:sus4(b7,9)",bII
G:maj,bII
"G:sus4(b7,9)",bII
G:maj,bII
"G:sus4(b7,9)",bII
G:maj,bII
"G:sus4(b7,9)",bII
G:maj,bII
"G:sus4(b7,9)",bII
G:maj,bII
"G:sus4(b7,9)",bII
C:maj,bV
"C:sus4(b7,9)",bV
C:maj,bV
"C:sus4(b7,9)",bV
C:maj,bV
"C:sus4(b7,9)",bV
C:maj,bV
D:maj,bVI
G:maj,bII
"G:sus4(b7,9)",bII
G:maj,bII
"G:sus4(b7,9)",bII
G:maj,bII
"G:sus4(b7,9)",bII
G:maj,bII
"G:sus4(b7,9)",bII
Ab:maj,II
"Ab:sus4(b7,9)",II
Ab:maj,II
"Ab:sus4(b7,9)",II
Ab:maj,II
"Ab:sus4(b7,9)",II
Ab:maj,II
"Ab:sus4(b7,9)",II
Ab:maj,II
"Ab:sus4(b7,9)",II
Ab:maj,II
"Ab:sus4(b7,9)",II
Ab:maj,II
"Ab:sus4(b7,9)",II
Ab:maj,II
"Ab:sus4(b7,9)",II
Db:maj,V
"Db:sus4(b7,9)",V
Db:maj,V
"Db:sus4(b7,9)",V
Db:maj,V
"Db:sus4(b7,9)",V
Db:maj,V
Eb:maj,VI
Ab:maj,II
"Ab:sus4(b7,9)",II
Ab:maj,II
"Ab:sus4(b7,9)",II
Ab:maj,II
"Ab:sus4(b7,9)",II
Ab:maj,II
"Ab:sus4(b7,9)",II
Ab:maj,II
"Ab:sus4(b7,9)",II
Ab:maj,II
"Ab:sus4(b7,9)",II
Ab:maj,II
"Ab:sus4(b7,9)",II
Ab:maj,II
"Ab:sus4(b7,9)",II
Ab:maj,II
"Ab:sus4(b7,9)",II
Ab:maj,II
"Ab:sus4(b7,9)",II
Ab:maj,II
"Ab:sus4(b7,9)",II
Ab:maj,II
"Ab:sus4(b7,9)",II
Db:maj,V
"Db:sus4(b7,9)",V
Db:maj,V
"Db:sus4(b7,9)",V
Db:maj,V
"Db:sus4(b7,9)",V
Db:maj,V
Eb:maj,VI
Ab:maj,II
"Ab:sus4(b7,9)",II
Ab:maj,II
"Ab:sus4(b7,9)",II
Ab:maj,II
"Ab:sus4(b7,9)",II
Ab:maj,II
"Ab:sus4(b7,9)",II
Ab:maj,II
"Ab:sus4(b7,9)",II
Ab:maj,II
"Ab:sus4(b7,9)",II
Ab:maj,II
"Ab:sus4(b7,9)",II
Ab:maj,II
"Ab:sus4(b7,9)",II
Ab:maj,II
"Ab:sus4(b7,9)",II
Ab:maj,II
"Ab:sus4(b7,9)",II
Ab:maj,II
"Ab:sus4(b7,9)",II
Ab:maj,II
"Ab:sus4(b7,9)",II
Ab:maj,II
"Ab:sus4(b7,9)",II
Ab:maj,II
"Ab:sus4(b7,9)",II
Ab:maj,II
"Ab:sus4(b7,9)",II
Ab:maj,II
"Ab:sus4(b7,9)",II
Ab:maj,II
"Ab:sus4(b7,9)",II

Gb:maj,IV
F:maj,III
Bb:min,VI
Ab:maj/3,V
Ab:7/11,V
Db:maj7,I
Gb:maj,IV
F:maj,III
Bb:min,VI
Ab:maj/3,V
Gb:maj,IV
F:maj,III
Bb:min,VI
Ab:maj/3,V
Db:maj7,I
Gb:maj,IV
F:maj,III
Bb:maj,VI
Gb:maj,IV
F:maj,III
Bb:min,VI
Ab:maj/3,V
Ab:7/11,V
Db:maj7,I
Gb:maj,IV
F:maj,III
Bb:min,VI
Ab:maj/3,V
Gb:maj,IV
F:maj,III
Bb:min,VI
Ab:maj/3,V
Db:maj7,I
Gb:maj,IV
F:maj,III
Bb:maj,VI
Eb:min7,II
Ab:maj,V
Db:maj,I
Eb:min7,II
Ab:maj,V
Bb:min,VI
Ab:maj,V
Eb:min7,II
Ab:maj,V
Db:maj,I
Eb:min7,II
Ab:7,V
Bb:maj,VI
Gb:maj,IV
F:maj,III
Bb:min,VI
Ab:maj/3,V
Ab:7/11,V
Db:maj7,I
Gb:maj,IV
F:maj,III
Bb:min,VI
Ab:maj/3,V
Gb:maj,IV
F:maj,III
Bb:min,VI
Ab:maj/3,V
Db:maj7,I
Gb:maj,IV
F:maj,III
Bb:maj,VI
Eb:min7,II
Ab:maj,V
Db:maj,I
Eb:min7,II
Ab:maj,V
Bb:min,VI
Ab:maj,V
Eb:min7,II
Ab:maj,V
Db:maj,I
Eb:min7,II
Ab:7,V
Bb:maj,VI
Gb:maj,IV
F:maj,III
Bb:min,VI
Ab:maj/3,V
Ab:7/11,V
Db:maj7,I
Gb:maj,IV
F:maj,III
Bb:min,VI
Ab:maj/3,V
Gb:maj,IV
F:maj,III
Bb:min,VI
Ab:maj/3,V
Db:maj7,I
Gb:maj,IV
F:maj,III
Bb:maj,VI
Gb:maj,IV
F:maj,III
Bb:min,VI
Ab:maj/3,V
Ab:7/11,V
Db:maj7,I
Gb:maj,IV
F:maj,III
Bb:min,VI
Ab:maj/3,V
Gb:maj,IV
F:maj,III
Bb:min,VI
Ab:maj/3,V
Db:maj7,I
Gb:maj,IV
F:maj,III
Bb:maj,VI
Eb:min7,II
Ab:maj,V
Db:maj,I
Eb:min7,II
Ab:maj,V
Bb:min,VI
Ab:maj,V
Eb:min7,II
Ab:maj,V
Db:maj,I
Eb:min7,II
Ab:7,V
Bb:maj,VI
Eb:min7,II
Ab:maj,V
Db:maj,I
Eb:min7,II
Ab:maj,V
Bb:min,VI
Ab:maj,V
Eb:min,II

E:maj,I
A:maj,IV
B:maj,V
E:maj,I
A:maj,IV
B:maj,V
E:maj,I
A:maj,IV
B:maj,V
E:maj,I
A:maj,IV
B:maj,V
E:maj,I
A:maj,IV
B:maj,V
E:maj,I
A:maj,IV
B:maj,V
E:maj,I
A:maj,IV
E:maj,I
A:maj,IV
E:maj,I
A:maj,IV
E:maj,I
A:maj,IV
E:maj,I
A:maj,IV
E:maj,I
A:maj,IV
E:maj,I
A:maj,IV
E:maj,I
A:maj,IV
E:maj,I
A:maj,IV
B:maj,V
E:maj,I
A:maj,IV
B:maj,V
E:maj,I
A:maj,IV
B:maj,V
E:maj,I
A:maj,IV
B:maj,V
E:maj,I
A:maj,IV
E:maj,I
A:maj,IV
E:maj,I
A:maj,IV
E:maj,I
A:maj,IV
E:maj,I
A:maj,IV
E:maj,I
A:maj,IV
E:maj,I
A:maj,IV
E:maj,I
A:maj,IV
E:maj,I
A:maj,IV
B:maj,V
E:maj,I
A:maj,IV
E:maj,I
A:maj,IV
B:maj,V
E:maj,I
A:maj,IV
B:maj,V
F#:min,II
A:maj,IV
E:maj,I
B:maj,V
F#:min,II
A:maj,IV
B:sus4(b7),V
B:sus4(b7),V
E:maj,I
A:maj,IV
E:maj,I
A:maj,IV
E:maj,I
A:maj,IV
E:maj,I
A:maj,IV
E:maj,I
A:maj,IV
E:maj,I
A:maj,IV
E:maj,I
A:maj,IV
E:maj,I
A:maj,IV
E:maj,I

A:maj,I
D:maj/5,IV
A:maj,I
A:maj,I
D:maj/5,IV
A:maj,I
A:maj,I
D:maj,IV
E:maj,V
A:maj,I
A:maj,I
D:maj,IV
E:maj,V
A:maj,I
B:min7,II
D:maj,IV
E:maj,V
E:maj,V
D:maj,IV
A:maj,I
D:maj,IV
E:maj,V
A:maj,I
C#:min,III
D:maj,IV
E:maj,V
D:maj,IV
E:maj,V
A:maj,I
D:maj/5,IV
A:maj,I
A:maj,I
D:maj,IV
E:maj,V
A:maj,I
A:maj,I
D:maj,IV
E:maj,V
A:maj,I
B:min7,II
D:maj,IV
E:maj,V
E:maj,V
D:maj,IV
A:maj,I
D:maj,IV
E:maj,V
A:maj,I
C#:min,III
D:maj,IV
E:maj,V
D:maj,IV
E:maj,V
A:maj,I
D:maj/5,IV
A:maj,I
B:maj7,II
E:maj,V
B:maj7,II
E:maj,V
B:maj7,II
E:maj,V
D:maj,IV
E:maj,V
E:maj,V
G:maj,bVII
D:maj,IV
A:maj,I
A:maj,I
A:maj,I
D:maj,IV
E:maj,V
A:maj,I
A:maj,I
D:maj,IV
E:maj,V
A:maj,I
B:min7,II
D:maj,IV
E:maj,V
E:maj,V
D:maj,IV
A:maj,I
D:maj,IV
E:maj,V
A:maj,I
C#:min,III
D:maj,IV
E:maj,V
D:maj,IV
E:maj,V
A:maj,I
A:maj,I
C#:min,III
D:maj,IV
E:maj,V
D:maj,IV
E:maj,V
G:maj,bVII
D:maj,IV
A:maj,I

F:7,V
F:7,V
Bb:maj,I
Bb:maj,I
Bb:maj,I
Bb:maj,I
F:7,V
F:7,V
F:7,V
F:7,V
Bb:maj,I
Bb:maj,I
Eb:maj,IV
Eb:maj,IV
Bb:maj,I
Bb:maj,I
Bb:maj,I
F:7,V
Bb:maj,I
Bb:maj,I
Bb:maj,I
Bb:maj,I
F:7,V
F:7,V
F:7,V
F:7,V
Bb:maj,I
Bb:maj,I
Eb:maj,IV
Eb:maj,IV
Bb:maj,I
Bb:maj,I
Bb:maj,I
F:7,V
Bb:maj,I
Bb:maj,I
Eb:maj,IV
Eb:maj,IV
Bb:maj,I
Bb:maj,I
Eb:maj,IV
Eb:maj,IV
Bb:maj,I
F:7,V
F:7,V
Bb:maj,I
Bb:maj,I
F:7,V
F:7,V
F:7,V
F:7,V
Bb:maj,I
Bb:maj,I
Eb:maj,IV
Eb:maj,IV
Bb:maj,I
Bb:maj,I
Bb:maj,I
F:7,V
Bb:maj,I
Bb:maj,I
Eb:maj,IV
Eb:maj,IV
Bb:maj,I
Bb:maj,I
Bb:maj,I
F:7,V
Bb:maj,I
Bb:maj,I
Eb:maj,IV
Eb:maj,IV
Bb:maj,I
Bb:maj,I
Eb:maj,IV
Eb:maj,IV
Bb:maj,I
F:7,V
F:7,V
Bb:maj,I
Bb:maj,I
F:7,V
F:7,V
F:7,V
F:7,V
Bb:maj,I
Bb:maj,I
Eb:maj,IV
Eb:maj,IV
Bb:maj,I
Bb:maj,I
Bb:maj,I
F:7,V
Bb:maj,I
Bb:maj,I
Bb:maj,I
F:7,V
Bb:maj,I
Bb:maj,I

F:maj,IV
C:maj,I
G:maj,V
C:maj,I
C:maj,I
C:7,I
F:maj,IV
C:maj,I
C:7,I
F:maj,IV
C:maj,I
C:7,I
F:maj,IV
C:maj,I
G:7,V
C:7,I
F:maj,IV
C:maj,I
G:7,V
C:maj,I
G:7,V
C:maj,I
C:7,I
F:maj,IV
C:maj,I
C:7,I
F:maj,IV
C:maj,I
C:7,I
F:maj,IV
C:maj,I
G:7,V
C:7,I
F:maj,IV
C:maj,I
G:7,V
C:maj,I
F:maj,IV
G:maj,V
C:maj,I
C:7,I
F:maj,IV
G:maj,V
C:maj,I
C:7,I
F:maj,IV
G:maj,V
C:maj,I
A:min,VI
F:maj,IV
D:min7,II
G:maj,V
C:maj,I
C:7,I
F:maj,IV
C:maj,I
C:7,I
F:maj,IV
C:maj,I
C:7,I
F:maj,IV
C:maj,I
G:7,V
C:7,I
F:maj,IV
C:maj,I
G:7,V
C:maj,I
F:maj,IV
C:maj,I
G:maj,V
C:maj,I

A:maj,I
F#:7,VI
B:min7,II
E:7,V
A:maj,I
F#:7,VI
B:min7,II
E:7,V
A:maj,I
F#:7,VI
B:min7,II
E:7,V
A:maj,I
F#:7,VI
B:min7,II
E:7,V
A:maj,I
F#:7,VI
B:min7,II
E:7,V
A:maj,I
F#:7,VI
B:min7,II
E:7,V
A:maj,I
F#:7,VI
B:min7,II
E:7,V
A:maj,I
F#:7,VI
B:min7,II
E:7,V
A:maj,I
F#:7,VI
B:min7,II
E:7,V
A:maj,I
D:maj,IV
A:maj,I
A:7,I
A:maj,I
F#:maj,VI
B:min,II
E:maj,V
A:maj,I
D:maj,IV
A:maj,I
A:7,I
D:maj,IV
D:maj,IV
A:maj,I
A:7,I
D:maj,IV
D:maj,IV
B:maj,II
A:maj,I
F#:7,VI
B:min7,II
E:7,V
A:maj,I
F#:7,VI
B:min7,II
E:7,V
A:maj,I
F#:7,VI
B:min7,II
E:7,V
A:maj,I
D:maj,IV
A:maj,I
Ab:1,VII
G:1,bVII
F#:7,VI
F#:7,VI
B:7,II
B:7,II
E:7,V
E:7,V
A:maj,I
A:maj,I
F#:maj,VI
B:min7,II
E:7,V
A:maj,I
F#:maj,VI
B:min7,II
E:7,V
A:maj,I
F#:maj,VI
B:min7,II
E:7,V
A:maj,I
F#:maj,VI
B:min7,II
E:7,V
F#:7,VI
F#:7,VI
B:7,II
B:7,II
E:7,V
E:7,V
A:maj,I
A:maj,I
A:maj,I
F#:7,VI
B:min,II
E:7,V
A:maj,I
F#:7,VI
B:min7,II
E:7,V
A:maj,I
F#:7,VI
B:min,II
E:7,V
A:maj,I
F#:7,VI
B:min7,II
E:7,V
A:maj,I
F#:7,VI
B:min,II
E:7,V
A:maj,I
F#:7,VI
B:min7,II
E:7,V

C:maj7,IV
C:maj6,IV
F:7(#11),bVII
F:7,bVII
G:maj7,I
G:maj7,I
G#:dim,bII
D:7/5,V
D:7/5,V
G:maj,I
G:maj,I
D:7,V
D:7/5,V
D:7,V
G:maj,I
G:maj,I
E:min,VI
B:maj,III
E:min,VI
C:maj7,IV
C:maj6,IV
D:7,V
D:7,V
G:maj,I
C:maj,IV
G:maj,I
E:min,VI
B:maj,III
E:min,VI
C:maj7,IV
C:maj6,IV
D:7,V
D:7,V
G:maj,I
C:maj,IV
G:maj,I
G#:dim,bII
D:7,V
D:7/5,V
D:7,V
D:7/5,V
G:maj,I
G:maj,I
D:7,V
D:7/5,V
D:7,V
G:maj,I
G:maj,I
E:min,VI
B:maj,III
E:min,VI
C:maj7,IV
C:maj6,IV
D:7,V
D:7,V
G:maj,I
G:maj/3,I
C:maj,IV
G:maj,I

F:1,I
F:1,I
F:maj(9),I
Bb:maj(9),IV
C:sus4,V
C:maj,V
F:maj(9),I
Bb:maj(9),IV
C:sus4,V
C:maj,V
F:maj(9),I
Bb:maj(9),IV
C:sus4,V
C:maj,V
F:maj(9),I
Bb:maj(9),IV
C:sus4,V
C:maj,V
F:maj(9),I
F:maj(9),I
F:maj,I
F:maj,I
A:min,III
A:min9,III
A:min9(b13),III
A:min9,III
D:min/5,VI
C:maj/13,V
A:min,III
A:min9,III
D:min7,VI
D:min11,VI
G:maj,II
G:maj,II
C:maj/3,V
D:min7,VI
D:min11,VI
G:maj,II
Bb:maj,IV
C:maj,V
F:maj,I
Bb:maj,IV
C:maj,V
F:maj,I
Bb:maj,IV
C:maj,V
F:maj,I
Bb:maj,IV
C:maj,V
F:maj,I
Bb:maj,IV
C:maj,V
F:maj,I
F:maj,I
C:7/3,V
A:min,III
A:min9,III
A:min9(b13),III
A:min9,III
D:min/5,VI
C:maj/13,V
A:min,III
A:min9,III
D:min7,VI
D:min11,VI
G:maj,II
G:maj,II
C:maj/3,V
D:min7,VI
D:min11,VI
G:maj,II
Bb:maj,IV
C:maj,V
F:maj,I
Bb:maj,IV
C:maj,V
F:maj,I
Bb:maj,IV
C:maj,V
F:maj,I
Bb:maj,IV
C:maj,V
F:maj,I
Bb:maj,IV
C:maj,V
F:maj,I
Bb:maj,IV
C:maj,V
F:maj,I
Bb:maj,IV
C:maj,V
F:maj,I
Bb:maj,IV
C:maj,V
F:maj,I
Bb:maj,IV
C:maj,V
D:min7,VI
D:min11,VI
D:min7,VI
D:min11,VI
D:min7,VI
D:min11,VI
D:min7,VI
Bb:maj,IV
C:maj,V
F:maj,I
Bb:maj,IV
C:maj,V
F:maj,I
Bb:maj,IV
C:maj,V
F:maj,I
Bb:maj,IV
C:maj,V
F:maj,I
Bb:maj,IV
C:maj,V
F:maj,I
Bb:maj,IV
C:maj,V
F:maj,I
Bb:maj,IV
C:maj,V
F:maj,I
Bb:maj,IV
C:maj,V
F:maj,I
Bb:maj,IV
C:maj,V
F:maj,I
Bb:maj,IV
C:maj,V
F:maj,I
Bb:maj,IV
C:maj,V
F:maj,I
Bb:maj,IV
C:maj,V
F:maj,I
Bb:maj,IV
C:maj,V
F:maj,I
Bb:maj,IV
C:maj,V
F:maj,I
Bb:maj,IV
C:maj,V
F:maj,I
Bb:maj,IV
C:maj,V
F:maj,I
Bb:maj,IV
C:maj,V
F:maj,I
Bb:maj,IV
C:maj,V
F:maj,I
Bb:maj,IV
C:maj,V

D:7,V
G:7,I
G:7,I
G:7,I
G:7,I
C:7,IV
C:7,IV
G:7,I
G:7,I
D:7,V
C:7,IV
G:7,I
G:7,I
G:7,I
G:7,I
G:7,I
G:7,I
C:7,IV
C:7,IV
G:7,I
G:7,I
D:7,V
C:7,IV
G:7,I
G:7,I
G:7,I
G:7,I
G:7,I
G:7,I
C:7,IV
C:7,IV
G:7,I
G:7,I
D:7,V
C:7,IV
G:7,I
G:7,I
G:7,I
G:7,I
G:7,I
G:7,I
C:7,IV
C:7,IV
G:7,I
G:7,I
D:7,V
C:7,IV
G:7,I
G:7,I
G:7,I
G:7,I
G:7,I
G:7,I
C:7,IV
C:7,IV
G:7,I
G:7,I
D:7,V
C:7,IV
G:7,I
G:7,I
G:7,I
G:7,I
G:7,I
G:7,I
C:7,IV
C:7,IV
G:7,I
G:7,I
D:7,V
C:7,IV
G:7,I
G:7,I
G:7,I
G:7,I
G:7,I
G:7,I
C:7,IV
C:7,IV
G:7,I
G:7,I
D:7,V
C:7,IV
G:7,I
G:7,I

C:maj,I
F:min/5,IV
C:maj,I
C:maj,I
E:min,III
G:min6,V
A:maj,VI
A:7,VI
D:min,II
F:maj/5,IV
G:7/3,V
G:7,V
C:maj,I
C:maj,I
C:7/b7,I
F:maj,IV
F:min,IV
C:maj/5,I
G:7,V
F:maj6,IV
C:maj,I
C:maj,I
E:min,III
G:min6,V
A:maj,VI
A:7,VI
D:min,II
F:maj/5,IV
G:maj/3,V
G:maj,V
C:maj,I
C:maj,I
C:7/b7,I
F:maj,IV
F:min,IV
C:maj/5,I
G:7,V
F:maj6,IV
C:maj,I
C:maj,I
C:7/b7,I
F:maj,IV
F:maj,IV
D:min,II
G:7,V
E:min,III
A:min,VI
D:min,II
G:7,V
F:maj6,IV
C:maj,I
C:maj,I
E:min,III
G:min6,V
A:maj,VI
A:7,VI
D:min,II
F:maj/5,IV
G:maj/3,V
G:maj,V
C:maj,I
C:maj,I
C:7/b7,I
F:maj,IV
F:min,IV
C:maj/5,I
G:7,V
F:maj6,IV
C:maj,I
C:maj,I
C:7/b7,I
F:maj,IV
F:maj,IV
D:min,II
G:7,V
E:min,III
A:min,VI
D:min7,II
G:7,V
F:maj6,IV
C:maj,I
Ab:maj6,bVI
G:sus4(b7),V
C:maj,I

G:maj,I
D:maj,V
C:maj,IV
D:maj,V
G:maj,I
D:maj,V
C:maj,IV
D:maj,V
G:maj,I
D:maj,V
C:maj,IV
D:maj,V
C:maj,IV
C:maj,IV
D:maj,V
D:maj,V
C:maj,IV
C:maj,IV
D:maj,V
D:maj,V
E:min,VI
A:maj,II
E:min,VI
A:maj,II
C:maj,IV
C:maj,IV
D:maj,V
D:maj,V
C:maj,IV
C:maj,IV
D:maj,V
D:maj,V
G:maj,I
D:maj,V
C:maj,IV
D:maj,V
G:maj,I
D:maj,V
C:maj,IV
D:maj,V
G:maj,I
D:maj,V
C:maj,IV
D:maj,V
G:maj,I
D:maj,V
C:maj,IV
D:maj,V
C:maj,IV
C:maj,IV
D:maj,V
D:maj,V
C:maj,IV
C:maj,IV
D:maj,V
D:maj,V
E:min,VI
A:maj,II
E:min,VI
A:maj,II
C:maj,IV
C:maj,IV
D:maj,V
D:maj,V
C:maj,IV
C:maj,IV
D:maj,V
D:maj,V
C:maj,IV
C:maj,IV
D:maj,V
D:maj,V
C:maj,IV
C:maj,IV
D:maj,V
D:maj,V
C:maj,IV
C:maj,IV
D:maj,V
D:maj,V
C:maj,IV
C:maj,IV
D:maj,V
D:maj,V
E:min,VI
A:maj,II
E:min,VI
A:maj,II
C:maj,IV
C:maj,IV
D:maj,V
D:maj,V
C:maj,IV
C:maj,IV
D:maj,V
D:maj,V
C:maj,IV
C:maj,IV
D:maj,V
D:maj,V
G:maj,I
D:maj,V
C:maj,IV
D:maj,V
G:maj,I
D:maj,V
C:maj,IV
D:maj,V
G:maj,I
D:maj,V
C:maj,IV
D:maj,V
G:maj,I
D:maj,V
C:maj,IV
D:maj,V

C#:min9,I
C#:min9,I
C#:min9,I
C#:min9,I
C#:min9,I
C#:min9,I
C#:min9,I
C#:min9,I
C#:min9,I
C#:min9,I
C#:min9,I
C#:min9,I
C#:min9,I
C#:min9,I
C#:min9,I
C#:min9,I
C#:min9,I
C#:min9,I
F#:min7,IV
G#:min7,V
A:maj7,bVI
G#:min7,V
C#:min7,I
F#:min7,IV
E:maj/5,bIII
E:maj7,bIII
G#:sus4(b7),V
G#:7,V
C#:min9,I
C#:min9,I
F#:min7,IV
F#:min7,IV
E:maj/5,bIII
E:maj/5,bIII
G#:7(#9),V
G#:7(b9),V
G#:7,V
C#:min9,I
C#:min9,I
F#:min7,IV
F#:min7,IV
E:maj/5,bIII
E:maj/5,bIII
G#:7(#9),V
G#:7(b9),V
G#:7,V
C#:min9,I
C#:min9,I
F#:min7,IV
G#:min7,V
A:maj7,bVI
G#:min7,V
C#:min7,I
F#:min7,IV
E:maj/5,bIII
E:maj7,bIII
G#:sus4(b7),V
G#:7,V
C#:min9,I
C#:min9,I
F#:min7,IV
F#:min7,IV
E:maj/5,bIII
E:maj/5,bIII
G#:7(#9),V
G#:7(b9),V
G#:7,V
C#:min9,I
C#:min9,I
F#:min7,IV
F#:min7,IV
E:maj/5,bIII
E:maj/5,bIII
G#:7(#9),V
G#:7(b9),V
C#:min9,I
C#:min9,I
F#:min7,IV
G#:min7,V
A:maj7,bVI
G#:min7,V
C#:min7,I
F#:min7,IV
E:maj/5,bIII
E:maj7,bIII
G#:7(#9),V
C#:min9,I
C#:min9,I
F#:min7,IV
G#:min7,V
A:maj7,bVI
G#:min7,V
C#:min7,I
F#:min7,IV
E:maj/5,bIII
E:maj7,bIII
G#:7(#9),V
C#:min9,I
C#:min9,I
F#:min7,IV
G#:min7,V
A:maj7,bVI
G#:min7,V
C#:min7,I
F#:min7,IV
E:maj/5,bIII
E:maj7,bIII
G#:7(#9),V

C:1,V
C:1,V
C:1,V
C:1,V
F:maj,I
F:maj7,I
D:min,VI
D:min,VI
F:maj7,I
F:7,I
Bb:maj,IV
Bb:maj,IV
G:min7,II
C:7,V
A:min7,III
D:min,VI
G:7,II
G:7,II
Bb:min6,IV
C:7,V
F:maj,I
F:maj7,I
D:min,VI
D:min,VI
F:maj7,I
F:7,I
Bb:maj,IV
Bb:maj,IV
Bb:maj,IV
Bb:min6,IV
F:maj7,I
D:7,VI
G:7,II
C:7,V
F:maj,I
F:maj,I
F:maj,I
F:maj,I
F:maj,I
F:maj7,I
D:min,VI
D:min,VI
F:maj7,I
F:7,I
Bb:maj,IV
Bb:maj,IV
G:min7,II
C:7,V
A:min7,III
D:min,VI
G:7,II
G:7,II
Bb:min6,IV
C:7,V
F:maj,I
F:maj7,I
D:min,VI
D:min,VI
F:maj7,I
F:7,I
Bb:maj,IV
Bb:maj,IV
Bb:maj,IV
Bb:min6,IV
F:maj7,I
D:7,VI
G:7,II
C:7,V
F:maj,I
F:maj,I
F:maj,I
F:maj,I
F:maj,I
F:maj,I
F:maj7,I
F:maj7,I
F:7,I
F:7,I
Bb:maj,IV
Bb:maj,IV
Bb:maj,IV
Bb:min6,IV
F:maj,I
D:7,VI
G:7,II
C:7,V
F:maj,I
F:maj7,I
D:min,VI
D:min,VI
F:maj7,I
F:7,I
Bb:maj,IV
Bb:maj,IV
Bb:maj,IV
Bb:min6,IV
F:maj,I
D:7,VI
G:7,II
C:7,V
F:maj,I
F:maj,I
F:maj,I
F:maj,I
F:maj,I
F:maj,I
F:maj,I
F:maj,I
F:maj,I
F:maj,I
F:maj,I
F:maj,I

G:maj,I
A:min,II
A:min/11,II
G:maj,I
A:min,II
A:min/11,II
G:maj,I
A:min,II
A:min/11,II
G:maj,I
A:min,II
A:min/11,II
G:maj,I
A:min,II
A:min/11,II
G:maj,I
A:min,II
A:min/11,II
G:maj,I
A:min,II
A:min/11,II
G:maj,I
A:min,II
A:min/11,II
G:maj,I
A:min,II
A:min/11,II
G:maj,I
A:min,II
A:min/11,II
G:maj,I
A:min,II
A:min/11,II
G:maj,I
A:min,II
A:min/11,II
D:maj6,V
C:maj6,IV
D:maj6,V
C:maj6,IV
D:maj6,V
B:7/3,III
E:min,VI
C:min7/b3,IV
A:min,II
B:min,III
A:min,II
B:min,III
A:min,II
B:min,III
A:min,II
B:min,III
A:min,II
B:min,III
A:min,II
B:min,III
D:sus4(b7),V
D:7,V
G:maj,I
A:min,II
A:min/11,II
G:maj,I
A:min,II
A:min/11,II
G:maj,I
A:min,II
A:min/11,II
G:maj,I
A:min,II
A:min/11,II
G:maj,I
A:min,II
A:min/11,II
G:maj,I
A:min,II
A:min/11,II
G:maj,I
A:min,II
A:min/11,II
G:maj,I
A:min,II
A:min/11,II
D:maj6,V
C:maj6,IV
D:maj6,V
C:maj6,IV
D:maj6,V
B:7/3,III
E:min,VI
C:min7/b3,IV
A:min,II
B:min,III
A:min,II
B:min,III
A:min,II
B:min,III
A:min,II
B:min,III
A:min,II
B:min,III
A:min,II
B:min,III
D:sus4(b7),V
D:7,V
G:maj,I
A:min,II
A:min/11,II
G:maj,I
A:min,II
A:min/11,II
G:maj,I
A:min,II
A:min/11,II
G:maj,I
A:min,II
A:min/11,II
G:maj,I
A:min,II
A:min/11,II
G:maj,I
A:min,II
A:min/11,II
G:maj,I
A:min,II
A:min/11,II
G:maj,I
A:min,II
A:min/11,II
G:maj,I
A:min,II
A:min/11,II
G:maj,I
A:min,II
A:min/11,II
G:maj,I
A:min,II
A:min/11,II
G:maj,I
A:min,II
A:min/11,II
G:maj,I
A:min,II
A:min/11,II
G:maj,I
A:min,II
A:min/11,II
G:maj,I
A:min,II
A:min/11,II
G:maj,I
A:min,II
A:min/11,II
G:maj,I
A:min,II
A:min/11,II
G:maj,I
A:min,II
A:min/11,II
G:maj,I
A:min,II
A:min/11,II
G:maj,I
A:min,II
A:min/11,II
G:maj,I
A:min,II
A:min/11,II
G:maj,I
A:min,II
A:min/11,II
G:maj,I
A:min,II
A:min/11,II
G:maj,I
A:min,II
A:min/11,II
G:maj,I
A:min,II
A:min/11,II
G:maj,I
A:min,II
A:min/11,II
G:maj,I
A:min,II
A:min/11,II
G:maj,I
A:min,II
A:min/11,II
G:maj,I
A:min,II
A:min/11,II
G:maj,I
A:min,II
A:min/11,II
G:maj,I
A:min,II
A:min/11,II
G:maj,I
A:min,II
A:min/11,II
G:maj,I
A:min,II
A:min/11,II
G:maj,I
A:min,II
A:min/11,II
G:maj,I
A:min,II
A:min/11,II
G:maj,I
A:min,II
A:min/11,II
G:maj,I
A:min,II
A:min/11,II
G:maj,I
A:min,II
A:min/11,II
G:maj,I
A:min,II
A:min/11,II
G:maj,I
A:min,II
A:min/11,II
G:maj,I
A:min,II
A:min/11,II
G:maj,I
A:min,II
A:min/11,II
G:maj,I
A:min,II
A:min/11,II
G:maj,I
A:min,II
A:min/11,II
G:maj,I
A:min,II
A:min/11,II
G:maj,I
A:min,II
A:min/11,II
G:maj,I
A:min,II
A:min/11,II
G:maj,I
A:min,II
A:min/11,II
G:maj,I
A:min,II
A:min/11,II
G:maj,I
A:min,II
A:min/11,II
G:maj,I
A:min,II
A:min/11,II
G:maj,I
A:min,II
A:min/11,II
G:maj,I
A:min,II
A:min/11,II
G:maj,I
A:min,II
A:min/11,II
G:maj,I
A:min,II
A:min/11,II
G:maj,I
A:min,II
A:min/11,II
G:maj,I
A:min,II
A:min/11,II
G:maj,I
A:min,II
A:min/11,II
G:maj,I
A:min,II
A:min/11,II
G:maj,I
A:min,II
A:min/11,II
G:maj,I
A:min,II
